"Student_ID","Certif.bin","Section","Gender","birth.year","Country","Diploma","EMLYON.et","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Country_HDI","Country_HDI.fin","age","CSP.fin","Temps.dispo.fin"
66450,0,"MOOC Effectuation #3","un homme",1988,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","3","1","1","1","3","Entre deux et quatre heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",25,"Cadres et professions intellectuelles","Entre deux et quatre heures"
66819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65101,0,"MOOC Effectuation #3","un homme",1976,"France","Bac+3 (Licence ou équivalent)","Non","Communication et sciences de l'information (Journalisme\, etc)","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Jâ€™ai lancé ma première société il y a plus d'un an,Jâ€™ai déjÃ  créé plusieurs entreprises","1","1","1",NA,NA,"Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",37,"Cadres et professions intellectuelles","Moins de deux heures"
64371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66760,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24274,0,"MOOC Effectuation #3","une femme",1983,"France","Bac+5 (Master ou équivalent)","Non","Droit","Cadres et professions intellectuelles","par une communication de Unow","J'ai lancé ma première société il y a plus d'un an,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","3","3","1","4","Entre une et deux heures","Oui, dont certains intégralement","3","Non","TH","TH",30,"Cadres et professions intellectuelles","Moins de deux heures"
68282,0,"MOOC Effectuation #3","un homme",1987,"Burkina Faso","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","Je suis en train de créer mon entreprise (phase de démarrage)","4","3","3","2","5","Moins d'une heure","Non, c'est ma première participation Ã  un MOOC","4","Non","B","B",26,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
68638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30648,0,"MOOC Effectuation #3","une femme",1983,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","En recherche d'emploi","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","4","3","2","5","4","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",30,"En recherche d'emploi","Moins de deux heures"
66839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67206,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12111,0,"MOOC Effectuation #3","un homme",1965,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Ingénierie et technologies","Employés","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","2","2","1","4","Entre une et deux heures","Oui, dont certains intégralement","3","Non","TH","TH",48,"Employés","Moins de deux heures"
41171,0,"MOOC Effectuation #3","un homme",1979,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Professions intermédiaires","par mon milieu professionnel (collègue)","Je n'ai aucune expérience en création d'entreprise","1","3","3","1","3","Entre une et deux heures","Oui, dont certains intégralement","3","Non","TH","TH",34,"Autre","Moins de deux heures"
39795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18856,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35321,0,"MOOC Effectuation #3","une femme",1980,"Madagascar","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Employés","sur un réseau social","J'ai lancé ma première société il y a plus d'un an","4","4","4","4","4","Moins d'une heure","Oui, mais tous suivis partiellement","3","Non","B","B",33,"Employés","Moins de deux heures"
43725,0,"MOOC Effectuation #3","une femme",1966,"Suisse","Bac ou équivalent","Non","Langues et lettres","Cadres et professions intellectuelles","par une communication de l'EMLYON","Je n'ai aucune expérience en création d'entreprise","3","4","4","1","1","Entre quatre et six heures","Oui, dont certains intégralement","5","Non","TH","TH",47,"Cadres et professions intellectuelles","Entre quatre et six heures"
65696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64306,0,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J'ai déjÃ  créé plusieurs entreprises","2","2","3","2","4","Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",29,"Cadres et professions intellectuelles","Moins de deux heures"
64888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64732,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21583,0,"MOOC Effectuation #3","un homme",1978,"Tunisie","Bac+8 (Doctorat ou équivalent)","Non","Sciences médicales","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","2","4","3","1","3","Entre une et deux heures","Oui, dont certains intégralement","4","Non","M","H&M",35,"Cadres et professions intellectuelles","Moins de deux heures"
32514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65833,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67365,0,"Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1982,"France","Bac ou équivalent","Non","Autre","En recherche d'emploi","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","4","4","1","1","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",31,"En recherche d'emploi","Entre deux et quatre heures"
67246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56107,0,"MOOC Effectuation #3","un homme",1992,"Maroc","Bac+3 (Licence ou équivalent)","Non","Géographie\, architecture\, urbanisme et aménagement du territoire","Etudiants","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","1","5","5","1","2","Entre une et deux heures","Oui, dont certains intégralement","5","Non","H","H&M",21,"Etudiants","Moins de deux heures"
42449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,0,"MOOC Effectuation #3","une femme",1976,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Artisans, commerÃ§ants, chefs d'entreprise","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","5","3","3","5","2","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",37,"Artisans, commerÃ§ants, chefs d'entreprise","Entre deux et quatre heures"
46860,0,"MOOC Effectuation #3","une femme",1992,"Maroc","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Management/Gestion dâ€™entreprise","En recherche d'emploi","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","4","5",NA,NA,"4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","H","H&M",21,"En recherche d'emploi","Moins de deux heures"
66679,0,"MOOC Effectuation #3","un homme",1976,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise",NA,NA,NA,NA,NA,"Entre deux et quatre heures",NA,NA,"Non","TH","TH",37,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64596,0,"MOOC Effectuation #3","un homme",1964,"France","Bac+8 (Doctorat ou équivalent)","Non","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,Je suis en train de créer mon entreprise (phase de démarrage)","1","1","1","1","4","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",49,"Cadres et professions intellectuelles","Moins de deux heures"
67484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64144,0,"MOOC Effectuation #3","un homme",1983,"France","Bac+5 (Master ou équivalent)","Oui","Ingénierie et technologies","Cadres et professions intellectuelles","par mon milieu professionnel (collègue)","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","2","2","1","2","2","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Oui","TH","TH",30,"Cadres et professions intellectuelles","Moins de deux heures"
34806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67887,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11005,0,"Laboratoire Effectuation #3, Laboratoire","un homme",1971,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Mathématiques\, informatique","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","Jâ€™ai déjÃ  créé plusieurs entreprises,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","3","3","3","5","Entre quatre et six heures","Oui, dont certains intégralement","5","Non","TH","TH",42,"Artisans, commerÃ§ants, chefs d'entreprise","Entre quatre et six heures"
66734,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45353,0,"MOOC Effectuation #3","un homme",1988,"Cameroun","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","1","5","5","1","5","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","B","B",25,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64849,0,"MOOC Effectuation #3","un homme",1983,"Canada francophone (Québec)","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","1","1","1","1","1","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",30,"Cadres et professions intellectuelles","Entre deux et quatre heures"
66986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66073,0,"MOOC Effectuation #3","un homme",1991,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Etudiants","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","4","5","5","3","5","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",22,"Etudiants","Entre deux et quatre heures"
21506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40622,0,"Laboratoire Effectuation #3, MOOC Effectuation #3, Laboratoire","un homme",1961,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion dâ€™entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","Jâ€™ai déjÃ  créé plusieurs entreprises","1","1","1","1","2","Entre une et deux heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",52,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
64404,0,"MOOC Effectuation #3","un homme",1980,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","sur un réseau social","J'ai un projet de création d'entreprise (phase de réflexion)","1","2","1","1","4","Entre une et deux heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",33,"Cadres et professions intellectuelles","Moins de deux heures"
66588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65453,0,"MOOC Effectuation #3","un homme",1973,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","3","2","1","1","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",40,"Cadres et professions intellectuelles","Moins de deux heures"
7523,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17991,0,"MOOC Effectuation #3","une femme",1972,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","Je suis en train de créer mon entreprise (phase de démarrage)","1","1","1","1","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",41,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
30394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64898,0,"MOOC Effectuation #3","une femme",1981,"France","Bac+5 (Master ou équivalent)","Oui","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'ai lancé ma première société il y a plus d'un an","2","1","1","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Oui","TH","TH",32,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64792,0,"MOOC Effectuation #3","un homme",1989,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Autre","En recherche d'emploi","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,Jâ€™ai un projet de création dâ€™entreprise (phase de réflexion)","3","4","1","1","4","Entre quatre et six heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",24,"En recherche d'emploi","Entre quatre et six heures"
65525,0,"MOOC Effectuation #3","un homme",1992,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","1","5","5","5","2","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",21,"Artisans, commerÃ§ants, chefs d'entreprise","Entre deux et quatre heures"
39255,0,"MOOC Effectuation #3","une femme",1976,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Inactif (autre que étudiant, retraité, ou en recherche d'emploi)","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","3","4","5","4","4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",37,"Autre","Moins de deux heures"
54753,0,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","une femme",1982,"France","Bac+5 (Master ou équivalent)","Non","Langues et lettres","Inactif (autre que étudiant, retraité, ou en recherche d'emploi)","par un article ou un blog sur Internet","Jâ€™ai un projet de création dâ€™entreprise (phase de réflexion)","1","5","5","1","3","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",31,"Autre","Moins de deux heures"
64773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22613,0,"MOOC Effectuation #3","un homme",1973,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expérience en création d'entreprise","5","1","1","1","4","Moins d'une heure","Oui, mais tous suivis partiellement","5","Non","TH","TH",40,"Cadres et professions intellectuelles","Moins de deux heures"
66893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67390,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66461,0,"MOOC Effectuation #3","une femme",1972,"France","Bac+3 (Licence ou équivalent)","Non","Langues et lettres","Inactif (autre que étudiant, retraité, ou en recherche d'emploi)","autre","Je suis en train de créer mon entreprise (phase de démarrage)","4","4","5","3","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",41,"Autre","Entre deux et quatre heures"
64872,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20946,0,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1959,"France","Bac+3 (Licence ou équivalent)","Non","Communication et sciences de l'information (Journalisme\, etc)","En recherche d'emploi","par une communication de Unow","J'ai un projet de création d'entreprise (phase de réflexion)","1","3","2","1","5","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",54,"En recherche d'emploi","Entre deux et quatre heures"
