"Student_ID","Current.Score","Section","Gender","birth.year","Country","Diploma","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Mot","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Instit.brand","motiv.princ","diffic","encad.disp","How.contact","entour","entour.inter","Satisf","Proba.reco","Eval.diffic","Estimated.hours","Part.labo","Plat.satisf","Peer.eval.relev","Country_HDI","Country_HDI.fin","CSP.fin","Temps.dispo.fin","EMLyon.et"
26611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32297,100,"Effectuation #2","une femme","1964","France","Bac+8 (Doctorat ou Èquivalent)","MathÈmatiques\, informatique","Cadres et professions intellectuelles","par un ami ou une connaissance","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","2","1","1","1","2","Apprendre !","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
32311,100,"Effectuation #2","un homme","1994","France","Bac ou Èquivalent","Management/Gestion d  entreprise","Etudiants","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","3","2","5","1","1","apprendre et Èlargir mes horizons","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","0"
27821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19801,NA,"Effectuation #2","un homme","1980","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","4","3","4","1","3","Approche originale de la crÈation d'entreprise. Besoin de prendre confiance dans ma capacitÈ √† crÈer une entreprise.","Entre deux et quatre heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
13662,59,"Effectuation #2","un homme","1977","Cameroun","Bac ou Èquivalent","MathÈmatiques\, informatique","EmployÈs","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","4","3","1","1","bien comprendre l'entrepreunariat","Entre quatre et six heures","Oui, mais tous suivis partiellement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Entre quatre et six heures","0"
28417,NA,"Effectuation #2","un homme","7","HaÔti","Bac+3 (Licence ou Èquivalent)","Autre","Etudiants","autre","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","5","5","1","3","Je suis inscrit parce que je suis extremement enteressÈ par l'entreprenariat et je souhaite etre un grand entrepreneur. ","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Etudiants","Moins de deux heures","0"
32994,NA,"Effectuation #2","un homme","1986","HaÔti","Bac+5 (Master ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","EmployÈs","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","4","4","4","2","4","Avoir de plus amples connaissance dans le domaine","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","4. Non, n'Ètait pas le critËre principal","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps,DifficultÈs ‡† ‡† utiliser la plateforme","Disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui, des collËgues de travail","RegardÈ des vidÈos ensemble,S'encourager mutuellement ‡† poursuivre le MOOC","4","5","Moyen","De 4 ‡† 8 heures","Non\, je ne sais pas de quoi il s'agit","Satisfaisante","3","B","B","EmployÈs","Moins de deux heures","0"
27493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27569,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27803,NA,"Laboratoire, Effectuation #2","un homme","1971","Canada francophone (QuÈbec)","Bac+3 (Licence ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par une communication de Unow","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","1","1","1","3","Valider mon dÈsir de me lancer en affaire","Entre deux et quatre heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
31653,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27197,100,"Effectuation #2","un homme","1966","France","Bac+5 (Master ou Èquivalent)","MathÈmatiques\, informatique","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","2","3","3","1","3","Approfondir et apprendre","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
27150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30888,NA,"Effectuation #2","un homme","1975","France","Bac ou Èquivalent","Management/Gestion d  entreprise","En recherche d'emploi","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","5","5","5","1","4","J'ai un projet de crÈation de plateforme de Crowdfunding que je n'ai pas mis dans le Labo pour des raison de temps et je voulais avoir une autre approche de la crÈation d'entreprise. ","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Moins de deux heures","0"
30034,NA,"Effectuation #2","un homme","1964","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","En recherche d'emploi","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","4","1","3","1","1","curiositÈ ","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures","0"
23151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21148,100,"Effectuation #2","un homme","1978","SÈnÈgal","Bac+5 (Master ou Èquivalent)","MathÈmatiques\, informatique","EmployÈs","par une communication de Unow","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","3","3","1","3","je me suis inscrit parce que je souhaite devenir un bon entrepreneur dans le domaine des TICs.","Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Moins de deux heures","0"
17071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27299,NA,"Effectuation #2","un homme","1985","France","Bac+5 (Master ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","En recherche d'emploi","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","2","5","1","4","Je souhaite dÈvelopper mes connaissance sur l'entreprenariat pour dÈvelopper mon activitÈ actuelle et dÈmarrer d'autres projets d'entreprise en construction","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures","0"
28167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27296,100,"Effectuation #2","un homme","1969","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","En recherche d'emploi","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","4","4","3","1","3","En apprendre plus sur l'effectuation et la creation d'entreprise","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Moins de deux heures","0"
33199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17943,NA,"Effectuation #2","une femme","1991","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par une communication de l'EMLYON","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","3","1","4","1",NA,"Moins d'une heure","Non, c'est ma premiËre participation √† un MOOC","2","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","1"
32472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30880,NA,"Effectuation #2","un homme","1977","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","En recherche d'emploi","par un article ou un blog sur Internet","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","4","1","1","4","1",NA,"Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Moins de deux heures","0"
27506,NA,"Effectuation #2, Laboratoire","un homme","1975","France","Bac+5 (Master ou Èquivalent)","GÈographie\, architecture\, urbanisme et amÈnagement du territoire","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","1","1","1","3",NA,"Entre une et deux heures","Oui, dont certains intÈgralement","4","Non","3. Oui, cela a aidÈ","La qualitÈ du MOOC en gÈnÈral (supports de cours, Èchanges,...)","DifficultÈ ‡† trouver du temps","TrËs disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","5","5","Moyen","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","TrËs satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
32844,NA,"Effectuation #2, Laboratoire","un homme","1980","Suisse","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","5","4","5","1","5","Cette approche de l'effectuation m'intÈresse tout particuliËrement dans le cadre de ma rÈflexion par rapport √† mon projet de crÈation d'entreprise. Je connais la rÈputation de l'EM Lyon donc j'ai confiance dans la qualitÈ de l'enseignement. Je viens de terminer une formation √† la crÈation d'entreprise ""classique"" via des confÈrences organisÈes par une banque (la BCV) et je trouve pertinent de comparer cette approche avec celle de l'effectuation. Je pense que cela pourra me permettre d'√™tre encore meilleur dans la mise au  point de mon projet et de mettre tous les atouts de mon cÙtÈ.","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","1. Oui, dÈcisif","La qualitÈ du MOOC en gÈnÈral (supports de cours, Èchanges,...)","Manque de collaboration avec les pairs","Disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui, des amis","S'encourager mutuellement ‡† poursuivre le MOOC","5","5","Moyen","De 2 ‡† 4 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","Satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
31529,NA,"Effectuation #2","une femme","1970","France","Bac+3 (Licence ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","Professions intermÈdiaires","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai dÈj√† crÈÈ plusieurs entreprises","5","3","4","5","4","CuriositÈ.","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Autre","Moins de deux heures","0"
30036,NA,"Effectuation #2","un homme","1970","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Artisans, commerÁants, chefs d'entreprise","par un article ou un blog sur Internet","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an,J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","3","1","1","1","4","Le sujet m'intÈresse et me concerne car j'accompagne mes managers dans leurs dÈmarches intrapreneuriales","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerÁants, chefs d'entreprise","Entre deux et quatre heures","0"
31037,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29295,100,"Effectuation #2","un homme","1974","Canada anglophone","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","En recherche d'emploi","par mon milieu universitaire (Professeur, etc)","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","4","2","3","4","1","Enrichir mes idÈes pour rÈaliser mon projet d'entreprise","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Moins de deux heures","0"
30765,NA,"Effectuation #2","une femme","1976","Luxembourg","Bac+5 (Master ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","Cadres et professions intellectuelles","sur un rÈseau social","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an,J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","2","2","1","3","Je suis passionnÈe d'entrepreneuriat et de ses nouvelles approches.","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","3. Oui, cela a aidÈ","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","5","Facile","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","3","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
32148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32250,63,"Effectuation #2","un homme","1991","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par mon milieu universitaire (Professeur, etc)","Je n'ai aucune expÈrience en crÈation d'entreprise","2","1","1","5","1",NA,NA,NA,NA,"Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants",NA,"0"
27762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27032,100,"Effectuation #2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29085,NA,"Effectuation #2","un homme","5","France","Bac+2 (prÈpas)","Management/Gestion d  entreprise","Etudiants","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","4","3","5","4","5","ComplÈment √† mon parcours (Grenoble EM)","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","4. Non, n'Ètait pas le critËre principal","Le fait de pouvoir valoriser l'attestation dans mes Ètudes ou ma carriËre","Aucune difficultÈ rencontrÈe","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","3","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","3","TH","TH","Etudiants","Entre deux et quatre heures","0"
29573,NA,"Effectuation #2","un homme","1972","France","Bac+2 (Deug, IUT, BTS ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","EmployÈs","autre","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","1","2","1","3","A travers ce mooc, je cherche √† structurer ma dÈmarche de porteur de projet.Dans le but de comprendre mes blocages .","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","EmployÈs","Entre deux et quatre heures","0"
30473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30838,100,"Effectuation #2","un homme","1965","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Artisans, commerÁants, chefs d'entreprise","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","2","2","2","2","2","En apprendre plus sur l'effectuation","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerÁants, chefs d'entreprise","Moins de deux heures","0"
