"Student_ID","Gender","birth.year","Country","Diploma","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Temps.Dispo","Exp.MOOC","Completion.proba","Instit.brand","motiv.princ","diffic","encad.disp","How.contact","entour","entour.inter","Satisf","Eval.diffic","Estimated.hours","Part.labo","Plat.satisf","Peer.eval.relev","encad.diffic","Country_HDI","Country_HDI.fin","CSP.fin","Temps.dispo.fin"
17604,"une femme","1973","France","Bac+5 (Master ou équivalent)","Communication et sciences de l'information (Journalisme\, etc)","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","5","5","5","1","4","Entre une et deux heures","Non, c'est ma première participation à un MOOC","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures"
14878,"une femme","1973","France","Bac+5 (Master ou équivalent)","Géographie\, architecture\, urbanisme et aménagement du territoire","Artisans, commerçants, chefs d'entreprise","par un réseau social","Je suis en train de créer mon entreprise (phase de démarrage)","4","1","1","1","1","Entre une et deux heures","Non, c'est ma première participation à un MOOC","3","4. Non, n’était pas le critère principal","La volonté d’acquérir de nouvelles compétences","Aucune difficulté rencontrée","Disponibles","je n’ai pas échangé avec les autres participants","Oui, des amis","Des personnes de mon entourage ont suivi le MOOC\, mais nous n’avons pas interagi","4","Moyen","De 1 à 2 heures","Oui\, j’ai soumis un projet en tant que Créateur","Satisfaisante","4",NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Moins de deux heures"
11349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14828,"une femme","1974","France","Bac ou équivalent","Autre","En recherche d'emploi","par un article ou un blog sur Internet","J’ai un projet de création d’entreprise (phase de réflexion)","5","5","5","1","3","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures"
15435,"une femme","1992","France","Bac+3 (Licence ou équivalent)","Gestion d'entreprise","Etudiants","par un réseau social","J’ai un projet de création d’entreprise (phase de réflexion)","3","3","3","1","3","Entre une et deux heures","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures"
15933,"un homme","1970","Australie","Bac+5 (Master ou équivalent)","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J’ai un projet de création d’entreprise (phase de réflexion)","1","3","3","2","4","Moins d'une heure","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures"
10199,"une femme","1959","France","Bac+2 (Deug, IUT, BTS ou équivalent)","Education et formation des enseignants","Professions intermédiaires","par une communication de Unow","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","2","3","4","1","4","Entre une et deux heures","Oui, mais tous suivis partiellement","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Autre","Moins de deux heures"
11251,"un homme","1987","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","Employés","par un article ou un blog sur Internet","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","5","5","1","4","Entre une et deux heures","Oui, mais tous suivis partiellement","3","5. Non, ce n’était pas un critère important","Je ne suis pas allé jusqu’au bout de la formation","Aucune difficulté rencontrée","Peu disponibles","échanges sur les fils de discussion de la plateforme","Oui, des collègues de travail","Des personnes de mon entourage ont suivi le MOOC\, mais nous n’avons pas interagi","1","Très facile","Moins de 30 minutes","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Peu satisfaisante","Je n'ai pas participé à l'activité mi-MOOC",NA,"TH","TH","Employés","Moins de deux heures"
808,"un homme","1973","France","Bac+3 (Licence ou équivalent)","Sciences humaines (histoire\, archéologie\, philosophie\, etc)","Artisans, commerçants, chefs d'entreprise","par un article ou un blog sur Internet","Je suis en train de créer mon entreprise (phase de démarrage)","3","4","4","2","4","Entre une et deux heures","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Moins de deux heures"
11012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11094,"un homme","1970","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","En recherche d'emploi","par un ami ou une connaissance","J’ai un projet de création d’entreprise (phase de réflexion)","2","4","3","1","3","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","5","4. Non, n’était pas le critère principal","Le plaisir d’apprendre","Difficulté à trouver du temps","Très disponibles","discussion et lectures du groupe Facebook,échanges sur les fils de discussion de la plateforme","Non, personne dans mon entourage ne s'est inscrit à ce MOOC",NA,"4","Facile","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","1",NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures"
15257,"un homme","1986","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","En recherche d'emploi","par une communication de l'EMLYON","J’ai un projet de création d’entreprise (phase de réflexion)","4","2","3","1","3","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","4","3. Oui, cela a aidé","La volonté d’acquérir de nouvelles compétences","Difficulté à trouver du temps,Manque de collaboration avec les pairs","Très disponibles","je n’ai pas échangé avec les autres participants","Non, personne dans mon entourage ne s'est inscrit à ce MOOC",NA,"4","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Satisfaisante","4",NA,"TH","TH","En recherche d'emploi","Entre deux et quatre heures"
5281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11986,"un homme","1981","France","Bac+5 (Master ou équivalent)","Ingénierie et technologies","Cadres et professions intellectuelles","par un réseau social","Je n'ai aucune expérience en création d'entreprise","1","2","2","1","4","Entre quatre et six heures","Non, c'est ma première participation à un MOOC","5","3. Oui, cela a aidé","La qualité du MOOC en général (supports de cours, échanges,...)","Aucune difficulté rencontrée","Disponibles","échanges sur les fils de discussion de la plateforme","Non, personne dans mon entourage ne s'est inscrit à ce MOOC","S’encourager mutuellement à poursuivre le MOOC","4","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","4",NA,"TH","TH","Cadres et professions intellectuelles","Entre quatre et six heures"
8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14877,"un homme","1960","Belgique","Bac+5 (Master ou équivalent)","Gestion d'entreprise","Cadres et professions intellectuelles","par un réseau social","Je n'ai aucune expérience en création d'entreprise","3","3","3","1","5","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","4","2. Oui, c’est un paramètre très important","La satisfaction personnelle d’être allé jusqu’au bout de la formation","Lenteur ou ruptures de la connexion Internet,Aucune difficulté rencontrée","Disponibles","rencontres “physiques” (en face-à-face)","Oui, des collègues de travail","S’encourager mutuellement à poursuivre le MOOC","4","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","4",NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures"
19059,"un homme","1991","Togo","Bac+2 (Deug, IUT, BTS ou équivalent)","Droit","Etudiants","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","3","3","5","1","5","Entre une et deux heures","Non, c'est ma première participation à un MOOC","5","3. Oui, cela a aidé","La volonté d’acquérir de nouvelles compétences","Difficulté à trouver du temps","Très disponibles","rencontres “physiques” (en face-à-face)",NA,"Des personnes de mon entourage ont suivi le MOOC\, mais nous n’avons pas interagi","4","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Satisfaisante","4",NA,"B","B","Etudiants","Moins de deux heures"
14255,"un homme","1983","Burkina Faso","Bac+8 (Doctorat ou équivalent)","Sciences médicales","Cadres et professions intellectuelles","par un ami ou une connaissance","J’ai un projet de création d’entreprise (phase de réflexion)","5","5","5","5","5","Entre quatre et six heures","Non, c'est ma première participation à un MOOC","5","1. Oui, décisif","La volonté d’acquérir de nouvelles compétences","Lenteur ou ruptures de la connexion Internet","Très disponibles","je n’ai pas échangé avec les autres participants","Non, personne dans mon entourage ne s'est inscrit à ce MOOC","Des personnes de mon entourage ont suivi le MOOC\, mais nous n’avons pas interagi","5","Moyen","De 30 minutes à 1 heure","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","Je n'ai pas participé à l'activité mi-MOOC",NA,"B","B","Cadres et professions intellectuelles","Entre quatre et six heures"
17471,"un homme","1964","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","Artisans, commerçants, chefs d'entreprise","par un article ou un blog sur Internet","J’ai déjà créé plusieurs entreprises,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","5","1","1","1","5","Entre une et deux heures","Non, c'est ma première participation à un MOOC","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Moins de deux heures"
12724,"un homme","1984","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","Artisans, commerçants, chefs d'entreprise","par un ami ou une connaissance","J’ai lancé ma première société il y a plus d'un an","2","5","3","1","3","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Entre deux et quatre heures"
12781,"une femme","1964","France","Bac+2 (Deug, IUT, BTS ou équivalent)","Autre","Cadres et professions intellectuelles","par mon milieu professionnel (collègue)","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","5","4","4","1","2","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures"
13504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16830,"une femme","1973","France","Bac+2 (Deug, IUT, BTS ou équivalent)","Langues et lettres","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","4","5","3","2","3","Plus de six heures","Non, c'est ma première participation à un MOOC","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Plus de six heures"
17468,"un homme",NA,"France","Pré-bac","Autre","Artisans, commerçants, chefs d'entreprise","par un réseau social","J’ai un projet de création d’entreprise (phase de réflexion),J’ai déjà créé plusieurs entreprises","5","5","5","1","5","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Entre deux et quatre heures"
12487,"un homme","1955","France","Bac+5 (Master ou équivalent)","Mathématiques\, informatique","Cadres et professions intellectuelles","par un réseau social","J’ai déjà créé plusieurs entreprises","5","3","2","1","4","Entre une et deux heures","Non, c'est ma première participation à un MOOC","4","4. Non, n’était pas le critère principal","La qualité du MOOC en général (supports de cours, échanges,...)","Difficulté à trouver du temps,Difficulté à comprendre le fonctionnement du cours","Peu disponibles","rencontres “physiques” (en face-à-face),échanges sur les fils de discussion de la plateforme,échanges sur les documents de prises de notes partagées","Non, personne dans mon entourage ne s'est inscrit à ce MOOC",NA,"5","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","5",NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures"
11716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10370,"un homme","1955","France","Pré-bac","Autre","Cadres et professions intellectuelles","par une communication de Unow","J’ai déjà créé plusieurs entreprises","1","5","1","1","1","Entre deux et quatre heures","Oui, dont certains intégralement","5","2. Oui, c’est un paramètre très important","La satisfaction personnelle d’être allé jusqu’au bout de la formation","Aucune difficulté rencontrée","Très disponibles","je n’ai pas échangé avec les autres participants","Non, personne dans mon entourage ne s'est inscrit à ce MOOC",NA,"5","Moyen","De 1 à 2 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Satisfaisante","3",NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures"
11004,"un homme","1983","France","Bac+3 (Licence ou équivalent)","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J’ai un projet de création d’entreprise (phase de réflexion)","1","4","5","1","2","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","5","2. Oui, c’est un paramètre très important","Le fait de pouvoir valoriser le certificat dans mes études ou ma carrière","Difficulté à trouver du temps","Disponibles","échanges sur les fils de discussion de la plateforme","Oui, des amis","S’encourager mutuellement à poursuivre le MOOC","4","Difficile","De 2 à 4 heures","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Satisfaisante","4",NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures"
17177,"un homme","1954","France","Bac+5 (Master ou équivalent)","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J’ai un projet de création d’entreprise (phase de réflexion)","5","3","1","1","5","Entre deux et quatre heures","Non, c'est ma première participation à un MOOC","5","5. Non, ce n’était pas un critère important","La volonté d’acquérir de nouvelles compétences","Difficulté à trouver du temps","Très disponibles","je n’ai pas échangé avec les autres participants","Non, personne dans mon entourage ne s'est inscrit à ce MOOC",NA,"5","Moyen","De 30 minutes à 1 heure","Non\, j’ai compris ce qu’était le Laboratoire mais je n’y ai pas participé","Très satisfaisante","Je n'ai pas participé à l'activité mi-MOOC",NA,"TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures"
11708,"un homme","1980","France","Bac ou équivalent","Mathématiques\, informatique","Artisans, commerçants, chefs d'entreprise","par un article ou un blog sur Internet","J’ai un projet de création d’entreprise (phase de réflexion),Je suis en train de créer mon entreprise (phase de démarrage)","4","1","1","1","1","Entre une et deux heures","Non, c'est ma première participation à un MOOC","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Artisans, commerçants, chefs d'entreprise","Moins de deux heures"
7782,"un homme","1954","France","Bac+5 (Master ou équivalent)","Gestion d'entreprise","Cadres et professions intellectuelles","par une communication de Unow","J’ai déjà créé plusieurs entreprises","5","5","1","1","5","Entre une et deux heures","Oui, dont certains intégralement","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures"
17530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12586,"un homme","1956","France","Bac+5 (Master ou équivalent)","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","4","2","1","1","4","Entre une et deux heures","Non, c'est ma première participation à un MOOC","3","1. Oui, décisif","La qualité du MOOC en général (supports de cours, échanges,...)","Difficulté à trouver du temps","Disponibles","je n’ai pas échangé avec les autres participants","Oui, des amis","S’encourager mutuellement à poursuivre le MOOC","5","Facile","De 1 à 2 heures","Oui\, je suis allé lire des projets et j’ai laissé des commentaires","Très satisfaisante","5",NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures"
